producto_id,titulo,tipo,proveedor,estado,tags,descripcion_html,imagen,fecha_creacion,fecha_actualizacion,variante_id,sku,precio,precio_comparacion,inventario_policy,cantidad_inventario,barcode,peso,opcion1,opcion2,opcion3,inventory_item_id
9010703106236,(YV) Desodorante Antitranspirante para Pies Deo Pies Mujer - Frescura 24H (260ml),Cuidado personal,Deo pies,active,"cuidado personal, Deo pies, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/360.jpg?v=1759758058,2025-10-06T08:41:59-05:00,2025-10-11T18:46:04-05:00,45274788495548,,17760.00,,shopify,20,,0.0,Default Title,,,47372938019004
9007278063804,(YV) Desodorante Body Spray Axe 'Dark Temptation' - Aroma a Chocolate (150ml),Cuidado personal,Axe,active,"Axe, cuidado personal, Desodorante, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/281_de79beeb-41a5-4c81-93cc-e09e81d29a4f.png?v=1759504992,2025-10-03T10:25:09-05:00,2025-10-11T18:45:48-05:00,45264351658172,,13080.00,,shopify,20,,0.0,Default Title,,,47362333278396
9005024313532,(YV) Desodorante en Barra Dove Dermo Aclarant - Unifica el Tono de tus Axilas (45g),Cuidado personal,Dove,active,"cuidado personal, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/146..webp?v=1759353520,2025-10-01T16:20:09-05:00,2025-10-11T18:45:27-05:00,45258374709436,,16320.00,,shopify,20,,0.0,Default Title,,,47356383101116
9004570902716,(YV) Desodorante en Barra Lady Speed Stick Invisible Dry - 48h Anti-Manchas 39.6g,Corporal,Lady Speed Stick,active,"corporal, Desodorante, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/37.webp?v=1759321160,2025-10-01T07:21:24-05:00,2025-10-11T18:45:11-05:00,45257150890172,,9840.00,,shopify,20,,0.0,Default Title,,,47355151515836
9003742167228,(YV) Desodorante en Crema Balance Clinical Protection 96h - Mini Tubo 32g,Corporal,Balance Clinical,active,"Desodorante, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/j13j65uspc066e2z4hij.webp?v=1759264869,2025-09-30T15:46:28-05:00,2025-10-11T18:45:10-05:00,45255272431804,,4020.00,,shopify,20,,0.0,Default Title,,,47353249464508
9004604489916,(YV) Desodorante en Crema Balance Men Clinical Protection 96h - Mini Tubo 32g,Corporal,Balance,active,"belleza, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/61.webp?v=1759327578,2025-10-01T09:07:25-05:00,2025-10-11T18:45:14-05:00,45257378463932,,4020.00,,shopify,20,,0.0,Default Title,,,47355381383356
9010800066748,(YV) Desodorante en Crema Rexona Clinical Mujer - Formato de Viaje 30g,Cuidado personal,Rexona,active,"cuidado personal, Rexona, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/362.webp?v=1759764899,2025-10-06T10:36:24-05:00,2025-10-11T18:46:04-05:00,45275065516220,,3600.00,,shopify,20,,0.0,Default Title,,,47373220380860
9007358247100,(YV) Desodorante Natural en Barra LEA - Piedra de Alumbre 100% Mineral,Cuidado personal,LEA,active,"cuidado personal, Desodorante, LEA, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/313.webp?v=1759512734,2025-10-03T12:33:19-05:00,2025-10-11T18:45:56-05:00,45264560423100,,24000.00,,shopify,20,,0.0,Default Title,,,47362542436540
9012754284732,(YV) Desodorante Rexona Clinical Expert Aerosol (Pack x2) - Máxima Protección,Cuidado personal,Rexona,active,"cuidado personal, Rexona, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/513-convertido-de-avif.png?v=1759857203,2025-10-07T12:14:19-05:00,2025-10-11T18:46:28-05:00,45280593215676,,35520.00,,shopify,20,,0.0,Default Title,,,47378773049532
9010895585468,(YV) Desodorante Roll-On Antitranspirante Wild Country de Avon (75 ml),Cuidado personal,Wild Country,active,"cuidado personal, Desodorante, piel, Tienda, Wild Country",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/427.png?v=1759781840,2025-10-06T15:18:55-05:00,2025-10-11T18:46:14-05:00,45275416592572,,11760.00,,shopify,20,,0.0,Default Title,,,47373574340796
9003676532924,(YV) Desodorante Roll-On Babaria de Avena - 48h Protección para Piel Sensible 50ml,Corporal,Babaría,active,"Desodorante, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/babaria.jpg?v=1759260751,2025-09-30T14:35:48-05:00,2025-10-11T18:45:09-05:00,45255130185916,,13440.00,,shopify,20,,0.0,Default Title,,,47353105776828
9010847482044,(YV) Desodorante Roll-On Dove Dermo Aclarant - Unifica el Tono 50ml,Cuidado personal,Dove,active,"cuidado personal, Dove, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/396.webp?v=1759771318,2025-10-06T12:23:07-05:00,2025-10-11T18:46:09-05:00,45275226669244,,12240.00,,shopify,20,,0.0,Default Title,,,47373384122556
9004957827260,(YV) Display x18 Sobres de Gel Antitranspirante Speed Stick Xtreme Night (10g c/u),Cuidado personal,Speed Stick,active,"cuidado personal, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/124..webp?v=1759347267,2025-10-01T14:36:43-05:00,2025-10-11T18:45:24-05:00,45258216800444,,21600.00,,shopify,20,,0.0,Default Title,,,47356222767292
9004994724028,(YV) Enjuague Bucal Listerine Cool Mint - Protección Anti-Placa y Mal Aliento (500ml),Cuidado personal,Listerine,active,cuidado personal,(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/138_e0c4f855-884a-431f-b345-e83174644377.webp?v=1759351444,2025-10-01T15:44:45-05:00,2025-10-11T18:45:26-05:00,45258316054716,,22680.00,,shopify,20,,0.0,Default Title,,,47356324446396
9005891551420,(YV) Ensure Advance Suplemento Nutricional con HMB - Sabor Vainilla (400g),Cuidado personal,Ensure,active,"Bienestar y salud, cuidado personal, Ensure, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/181_16425289-f667-4a62-8806-9e5f73412ae6.jpg?v=1759431817,2025-10-02T14:05:29-05:00,2025-10-11T18:45:33-05:00,45260925927612,,63000.00,,shopify,20,,0.0,Default Title,,,47358937465020
9007374270652,(YV) Esmalte Endurecedor de Uñas Quimica Alemana - Fórmula Original 14ml,Cabello,Quimica Alemana,active,"Capilar, Quimica Alemana, Tienda, uñas",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/322.png?v=1759516979,2025-10-03T13:44:21-05:00,2025-10-15T11:32:14-05:00,45264600236220,,15000.00,,shopify,20,,0.0,Default Title,,,47362582741180
9003737317564,(YV) Fijador de Maquillaje Ame 'Holy Fix' - Larga Duración y Acabado Natural 130ml,Piel,Holy Fix,active,"piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/de6jkklkvhob7a7wqn5v.webp?v=1759264325,2025-09-30T15:33:56-05:00,2025-10-11T18:45:10-05:00,45255256801468,,34200.00,,shopify,20,,0.0,Default Title,,,47353232818364
9012394918076,(YV) Fijador de Maquillaje Samy (80 ml) con Protección de Luz Azul y Anti-Polución,Piel,Samy,active,"piel, Samy, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/474-convertido-de-avif.png?v=1759847730,2025-10-07T09:36:52-05:00,2025-10-11T18:46:22-05:00,45279207325884,,29760.00,,shopify,20,,0.0,Default Title,,,47377382965436
9007287533756,(YV) Fotoprotector ISDIN Fusion Water Color SPF 50 - Tono Light,Piel,Isdin,active,"cuidado personal, Isdin, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/289...webp?v=1759507286,2025-10-03T11:02:42-05:00,2025-10-11T18:45:50-05:00,45264377315516,,126000.00,,shopify,20,,0.0,Default Title,,,47362357985468
9012192444604,(YV) Fotoprotector ISDIN Fusion Water Magic Medium SPF 50 - Con Color y Ácido Hialurónico,Piel,Isdin,active,"belleza, cuidado personal, Isdin, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/457-convertido-de-avif.png?v=1759866425,2025-10-07T07:41:58-05:00,2025-10-11T18:46:19-05:00,45277586030780,,110400.00,,shopify,20,,0.0,Default Title,,,47375757344956
9012247134396,(YV) Fotoprotector ISDIN Fusion Water Magic SPF 50 - Textura Ultraligera e Hidratación Intensa,Piel,Isdin,active,"Isdin, piel, Protector solar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/462--convertido-de-avif.png?v=1759866056,2025-10-07T08:29:19-05:00,2025-10-11T18:46:20-05:00,45277742727356,,110400.00,,shopify,20,,0.0,Default Title,,,47375915679932
9012509737148,(YV) Fragancia Antibacterial de Bolsillo FRISYLEN (38 ml) - Desinfecta y Perfuma,Cuidado personal,FRISYLEN,active,"cuidado personal, FRISYLEN, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/496-convertido-de-avif.png?v=1759852180,2025-10-07T10:50:49-05:00,2025-10-11T18:46:25-05:00,45279502368956,,7500.00,,shopify,20,,0.0,Default Title,,,47377678205116
9010898010300,(YV) Gel de Baño Reparador Lactovit con 10% Lactourea - Piel Extra Seca (600 ml),Piel,Lactovit,active,"cuidado personal, Lactovit, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/430.avif?v=1759782341,2025-10-06T15:26:49-05:00,2025-10-11T18:46:15-05:00,45275425898684,,24480.00,,shopify,20,,0.0,Default Title,,,47373583646908
8998965510332,(YV) Gel Definidor de Rizos Andrea Sonrizos 290g - Fijación Flexible y Anti-Frizz,Cabello,Andrea,active,"cabello, Capilar, Flash, Sonrizos, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/AndreaTratamientoHidratanteSonrizos260g_cde50e34-218f-49cd-aae1-50d73d0a222b.webp?v=1758836577,2025-09-25T16:44:09-05:00,2025-10-28T14:58:34-05:00,45242868826300,,23760.00,,shopify,20,,0.0,Default Title,,,47340680216764
9005873365180,(YV) Gel Fijador (Gomina) N°17 - Fijación Fuerte Efecto Húmedo (Sachet 90g),Cabello,N17,active,"cabello, Capilar, N17, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/170.webp?v=1759428868,2025-10-02T13:15:23-05:00,2025-10-15T11:32:31-05:00,45260883460284,,1200.00,,shopify,20,,0.0,Default Title,,,47358894997692
9005000491196,(YV) Gel Fijador Got2b Glued - Fijación Extrema para Cabello y Cejas (35g),Cabello,Schwarzkopf,active,"cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/139.webp?v=1759351579,2025-10-01T15:48:09-05:00,2025-10-15T11:32:34-05:00,45258322280636,,22200.00,,shopify,20,,0.0,Default Title,,,47356330672316
9010848432316,(YV) Gel Fijador Moco de Gorila Punk - Fijación Extrema Indestructible 340g,Cabello,Gel fijador,active,"cabello, Capilar, Gel fijador, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/397_e8db9340-c3fd-468b-9997-59d526951bc4.webp?v=1759771507,2025-10-06T12:26:19-05:00,2025-10-15T11:32:06-05:00,45275227848892,,18000.00,,shopify,20,,0.0,Default Title,,,47373385302204
9012468875452,(YV) Gel Fluido Definidor de Rizos Etniker (Jelly Gel) - con Coco y Linaza,Cabello,Etniker,active,"cabello, Capilar, Etniker, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/491-convertido-de-avif.png?v=1759851302,2025-10-07T10:35:40-05:00,2025-10-15T11:31:56-05:00,45279416844476,,31920.00,,shopify,20,,0.0,Default Title,,,47377592680636
9004954517692,(YV) Gel Hidratante Facial Neutrogena Hydro Boost - con Ácido Hialurónico 50g,Piel,Neutrogena,active,"belleza, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/120_326c1975-f910-478d-967f-91325d4e25ca.jpg?v=1759346428,2025-10-01T14:21:17-05:00,2025-10-11T18:45:23-05:00,45258203693244,,69600.00,,shopify,20,,0.0,Default Title,,,47356209660092
9010880479420,(YV) Gel Hidratante Facial Nivea con Ácido Hialurónico - Hyaluron Gel 100ml,Piel,Nivea,active,"cuidado personal, Nivea, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/410.webp?v=1759777771,2025-10-06T14:10:45-05:00,2025-10-11T18:46:12-05:00,45275365834940,,26280.00,,shopify,20,,0.0,Default Title,,,47373523583164
9006058111164,(YV) Gel para Cejas y Pestañas Melu by Ruby Rose - ¡Fijación y Definición Perfecta!,Belleza,Melu by Ruby Rose,active,"belleza, Melu by Ruby Rose, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/225.webp?v=1759441735,2025-10-02T16:50:16-05:00,2025-10-11T18:45:39-05:00,45261311869116,,12600.00,,shopify,20,,0.0,Default Title,,,47359323832508
9010907218108,(YV) Gel Puro de Aloe Vera (Sábila) Penkaloe - Hidratante y Calmante (120 ml),Corporal,Penkaloe,active,"belleza, Capilar, cuidado personal, Penkaloe, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/440.webp?v=1759784557,2025-10-06T16:03:49-05:00,2025-10-15T11:32:02-05:00,45275459158204,,44400.00,,shopify,20,,0.0,Default Title,,,47373616906428
9010831687868,(YV) Gel Removedor Mágico para Esmalte Semipermanente Destellos - 15ml,uñas,Destellos,active,"Destellos, Tienda, uñas",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/375.webp?v=1759767522,2025-10-06T11:19:59-05:00,2025-10-11T18:46:06-05:00,45275134656700,,6600.00,,shopify,20,,0.0,Default Title,,,47373291356348
9007270854844,(YV) Gelatina Capilar Skala 'Cachos' - Potenciador de Definición para Rizos (1000g),Cabello,Skala,active,"cabello, Capilar, Skala, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/277.png?v=1759504404,2025-10-03T10:14:32-05:00,2025-10-15T11:32:20-05:00,45264344514748,,22560.00,,shopify,20,,0.0,Default Title,,,47362328264892
9012898431164,(YV) Gotas Azules Matizantes - Neutralizador de Naranjas para Rubios Perfectos,Cabello,Azul Matizante,active,"Azul Matizante, cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/528-convertido-de-avif.png?v=1759863569,2025-10-07T14:01:06-05:00,2025-10-15T11:31:51-05:00,45280913785020,,3500.00,,shopify,20,,0.0,Default Title,,,47379097649340
9012806615228,(YV) Gotas de Ácido Hialurónico Lehit (10g) - Tratamiento Hidratante y Anti-Frizz,Cabello,Lehit,active,"cabello, Capilar, Lehit, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/526-convertido-de-avif.png?v=1759859843,2025-10-07T12:58:21-05:00,2025-10-15T11:31:52-05:00,45280706461884,,2000.00,,shopify,20,,0.0,Default Title,,,47378890064060
9007379513532,(YV) Gotas de Brillo y Seda Pro-Line - Silicona Finalizadora Profesional,Cabello,Pro-Line,active,"cabello, Capilar, Pro-Line, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/331.webp?v=1759518619,2025-10-03T14:11:22-05:00,2025-10-15T11:32:13-05:00,45264623567036,,24720.00,,shopify,20,,0.0,Default Title,,,47362606071996
9010842960060,(YV) Intensificador de Color Salermvison 0.66 Rojo Shanghai - 75ml,Cabello,Salermvison,active,"cabello, Capilar, Salermvison, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/391.webp?v=1759770280,2025-10-06T12:07:55-05:00,2025-10-15T11:32:07-05:00,45275199570108,,22680.00,,shopify,20,,0.0,Default Title,,,47373357023420
9010905612476,(YV) Jabón Repelente de Insectos Nopikex con Citronela (50 g),Cuidado personal,Nopikex,active,"Nopikex, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/436.webp?v=1759783797,2025-10-06T15:51:02-05:00,2025-10-11T18:46:16-05:00,45275452211388,,17400.00,,shopify,20,,0.0,Default Title,,,47373609959612
9004967723196,(YV) Keratina Orgánica Vegana Ritual Botánico - Alisado Profesional (1 Litro),Cabello,Ritual botanico,active,"cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/131.jpg?v=1759349521,2025-10-01T15:12:54-05:00,2025-10-15T11:32:35-05:00,45258238722236,,153600.00,,shopify,20,,0.0,Default Title,,,47356244754620
9010834473148,(YV) Keratina Orgánica Vegana Ritual Botánico - Alisado Sin Formol 120ml,Cabello,Ritual botanico,active,"cabello, Capilar, Ritual botanico, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/380...webp?v=1759768431,2025-10-06T11:35:02-05:00,2025-10-15T11:32:08-05:00,45275144913084,,32760.00,,shopify,20,,0.0,Default Title,,,47373301809340
9005898989756,(YV) Kit Alisador Profectiv MegaGrowth para Cabello Afro - Caja Profesional x7 Aplicaciones,Cabello,Mega Growth,active,"cabello, Capilar, Mega Growth, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/190.jpg?v=1759434123,2025-10-02T14:43:28-05:00,2025-10-15T11:32:28-05:00,45260949520572,,46560.00,,shopify,20,,0.0,Default Title,,,47358961057980
9005937262780,(YV) Kit de Alisado Lovingarden 'Olive Oil' por Vanessa Mendoza (Rinde 2 Aplicaciones),Cabello,Lovingarden,active,"cabello, Capilar, Lovingarden, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/205.webp?v=1759437159,2025-10-02T15:33:49-05:00,2025-10-15T11:32:27-05:00,45261070139580,,54000.00,,shopify,20,,0.0,Default Title,,,47359082102972
9005012615356,(YV) Kit de Alisado Lovingarden por Vanessa Mendoza - Coco y Argán (Rinde 2 Aplicaciones),Cabello,Lovingarden,active,"cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/140.webp?v=1759351995,2025-10-01T15:54:46-05:00,2025-10-15T11:32:33-05:00,45258339385532,,55000.00,,shopify,20,,0.0,Default Title,,,47356347777212
9007177760956,(YV) Kit de Alisado Orgánico y Vegano Ritual Botánico - Liso por Meses (250ml),Cabello,Ritual botanico,active,"cabello, Capilar, Ritual botanico, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/244.jpg?v=1759498144,2025-10-03T08:30:22-05:00,2025-10-15T11:32:24-05:00,45264144629948,,58800.00,,shopify,20,,0.0,Default Title,,,47362132574396
9012445905084,(YV) Kit de Brochas de Maquillaje Profesional LULA (30 Piezas) - Set Completo para Ojos y Rostro,Belleza,Lulu,active,"belleza, cuidado personal, Lulu, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/488-convertido-de-avif.png?v=1759850718,2025-10-07T10:26:07-05:00,2025-10-11T18:46:24-05:00,45279363432636,,186000.00,,shopify,20,,0.0,Default Title,,,47377539268796
9004652101820,(YV) Kit de Manicura Merheje: Corta Cutícula Básico + Espátula Empujadora,Belleza,Merheje,active,"belleza, Tienda, uñas",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/71.webp?v=1759329908,2025-10-01T09:46:36-05:00,2025-10-11T18:45:16-05:00,45257602531516,,8760.00,,shopify,20,,0.0,Default Title,,,47355606433980
9005072187580,(YV) Kit de Tinte Semipermanente para Cejas DefinePRO - Castaño Oscuro (Efecto Sombreado),Belleza,DefinePRO,active,"belleza, Capilar, DefinePRO, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/155.jpg?v=1759355839,2025-10-01T16:58:39-05:00,2025-10-15T11:32:32-05:00,45258459644092,,4800.00,,shopify,20,,0.0,Default Title,,,47356468035772
9004843696316,(YV) Kit Decolorante Corporal Rayitos De Sol - Vellos Dorados Sin Picar (1 Aplicación),Corporal,Rayitos de sol,active,"belleza, cuidado personal, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/96_1004f7b0-0810-466b-ad73-f4459ab8a7f3.jpg?v=1759335944,2025-10-01T11:28:57-05:00,2025-10-11T18:45:19-05:00,45257983033532,,11880.00,,shopify,20,,0.0,Default Title,,,47355988082876
9004577030332,(YV) Kit Nutribela Biokeratina (Shampoo+Acondicionador+Tratamiento) - Efecto Liso y Anti-Frizz,Cabello,Nutribela,active,"cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/48.png?v=1759322427,2025-10-01T07:43:12-05:00,2025-10-15T11:32:43-05:00,45257200992444,,52200.00,,shopify,20,,0.0,Default Title,,,47355201618108
9010808193212,(YV) Kit Shampoo + Acondicionador Mariana Zapata - Aroma Bombón de Fresa (2 x 500ml),Cabello,Mariana Zapata,active,"cabello, Capilar, Mariana Zapata, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/364.webp?v=1759765290,2025-10-06T10:42:53-05:00,2025-10-15T11:32:09-05:00,45275076821180,,70800.00,,shopify,20,,0.0,Default Title,,,47373231685820
9003724800188,(YV) Laca Aqua Net Extra Super Hold - Fijación Extrema Legendaria,Cabello,Aqua Net,active,"cabello, Capilar, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/aqua.webp?v=1759262270,2025-09-30T14:59:36-05:00,2025-10-15T11:32:44-05:00,45255217807548,,20760.00,,shopify,20,,0.0,Default Title,,,47353193398460
8998460162236,(YV) Laca Babaria Fijación Fuerte con Vitamina B5 - 400ml,Cabello,Babaria,active,"Capilar, Flash, laca, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/LacaBabaria400mlSprayVitaminaB5.webp?v=1758773849,2025-09-24T23:09:53-05:00,2025-10-15T11:32:47-05:00,45240937185468,,22800.00,,shopify,20,,0.0,Default Title,,,47338729701564
9005956759740,(YV) Laca de Fijación Fuerte 'Natural Style Pro' - Brillo Sedoso y Anti-Humedad (300ml),Cabello,Schwarzkopf,active,"cabello, Capilar, Schwarzkopf, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/207.png?v=1759437671,2025-10-02T15:42:25-05:00,2025-10-15T11:32:27-05:00,45261112901820,,22080.00,,shopify,20,,0.0,Default Title,,,47359124865212
9005861109948,(YV) Laca Fuerte Kleer Lac de Recamier - Sachet No Aerosol (150ml),Cabello,Recamier,active,"cabello, Capilar, Recamier, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/156.png?v=1759425189,2025-10-02T12:14:35-05:00,2025-10-15T11:32:32-05:00,45260828901564,,7680.00,,shopify,20,,0.0,Default Title,,,47358840438972
9012407861436,(YV) Laca Profesional SALON IN de Recamier (280 ml) - Fijación Extra Fuerte #3,Cabello,Recamier,active,"cabello, Capilar, Recamier, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/478-convertido-de-avif.png?v=1759848687,2025-10-07T09:53:29-05:00,2025-10-15T11:31:58-05:00,45279244419260,,37800.00,,shopify,20,,0.0,Default Title,,,47377420058812
9010699010236,(YV) Laca Profesional Salon In Fijación Extra Fuerte (Nivel 3) - 1000ml,Cabello,Recamier,active,"cabello, Capilar, Recamier, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/354.webp?v=1759756941,2025-10-06T08:23:34-05:00,2025-10-15T11:32:10-05:00,45274755563708,,77000.00,,shopify,20,,0.0,Default Title,,,47372902957244
9010699305148,(YV) Laca Profesional Salon In Fijación Media (Nivel 2) - 280ml,Cabello,Recamier,active,"cabello, Capilar, Recamier, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/355.png?v=1759757164,2025-10-06T08:27:26-05:00,2025-10-15T11:32:10-05:00,45274757562556,,34560.00,,shopify,20,,0.0,Default Title,,,47372904956092
9006061420732,(YV) Laca Profesional Schwarzkopf Silhouette - Fijación Extra Fuerte (500ml),Cabello,Schwarzkopf,active,"cabello, Capilar, Schwarzkopf, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/226.avif?v=1759441928,2025-10-02T16:53:20-05:00,2025-10-15T11:32:25-05:00,45261317013692,,53520.00,,shopify,20,,0.0,Default Title,,,47359328977084
9006038614204,(YV) Laca Suave Kleer Lac de Recamier - Fijación Flexible y Natural (Sachet 150ml),Cabello,Recamier,active,"cabello, Capilar, Recamier, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/221.png?v=1759440805,2025-10-02T16:34:30-05:00,2025-10-15T11:32:26-05:00,45261280313532,,7440.00,,shopify,20,,0.0,Default Title,,,47359292276924
9006049657020,(YV) Lápiz Delineador de Ojos Samy - Tono #7 Tabaco (Larga Duración),Belleza,Samy,active,"belleza, Samy, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/224.jpg?v=1759441314,2025-10-02T16:43:14-05:00,2025-10-11T18:45:39-05:00,45261300367548,,3000.00,,shopify,20,,0.0,Default Title,,,47359312330940
9007210397884,(YV) Leche Corporal Reparadora Lactovit 'Lactourea' - Piel Extra Seca (1 Litro),Piel,Lactovit,active,"cuidado personal, Lactovit, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/263.webp?v=1759501022,2025-10-03T09:18:34-05:00,2025-10-11T18:45:45-05:00,45264248864956,,50400.00,,shopify,20,,0.0,Default Title,,,47362236973244
9010895388860,(YV) Leche Corporal Reparadora Lactovit con 10% Lactourea - Piel Extra Seca (400 ml),Cuidado personal,Lactovit,active,"cuidado personal, Lactovit, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/426.webp?v=1759781688,2025-10-06T15:15:56-05:00,2025-10-11T18:46:14-05:00,45275415445692,,27960.00,,shopify,20,,0.0,Default Title,,,47373573193916
9010881527996,(YV) Limpiador Facial 2 en 1 Pond's - Micro-exfoliante con Vitamina B3 y Ácido Hialurónico 50g,Piel,Pond's,active,"belleza, cuidado personal, piel, Pond's, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/412.jpg?v=1759778098,2025-10-06T14:16:17-05:00,2025-10-11T18:46:12-05:00,45275369734332,,13800.00,,shopify,20,,0.0,Default Title,,,47373527482556
9007387672764,(YV) Loción de Acetato de Aluminio Licol - Calmante y Protectora 120ml,Cuidado personal,Licol,active,"cuidado personal, Licol, piel, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/336.webp?v=1759520173,2025-10-03T14:37:14-05:00,2025-10-11T18:46:01-05:00,45264643391676,,6240.00,,shopify,20,,0.0,Default Title,,,47362625896636
9005967147196,(YV) Loción Facial Sorel F-Aridh - Tratamiento Antiedad y Despigmentante (120ml),Piel,Sorel F-Aridh,active,"belleza, cuidado personal, Sorel F-Aridh, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/208.webp?v=1759437907,2025-10-02T15:46:40-05:00,2025-10-11T18:45:37-05:00,45261133349052,,15600.00,,shopify,20,,0.0,Default Title,,,47359145312444
9012197294268,"(YV) Mantequilla Corporal Lluvia de Estrellas - Piel Hidratada, Bronceada y Luminosa",Corporal,Lluvia de estrellas,active,"cuidado personal, Lluvia de estrellas, Tienda",(tiene),https://cdn.shopify.com/s/files/1/0722/6222/2012/files/458--convertido-de-avif.png?v=1759866380,2025-10-07T07:44:52-05:00,2025-10-11T18:46:20-05:00,45277593796796,,29640.00,,shopify,20,,0.0,Default Title,,,47375765110972
